Rank,University,Points
1,Rochester Institute of Technology,5898.5
2,The University of Akron,5490.73
3,University of Wisconsin-Madison,4560.0
4,University of Michigan - Ann Arbor,4469.5
5,Missouri University of Science and Technology,4416.5
6,University of Kansas,4259.1
7,University of Illinois at Urbana-Champaign,4196.5
8,Auburn University,3959.57
9,Michigan State University,3867.76
10,The Ohio State University,3733.53
11,University of Washington,3569.98
12,University of Texas at Arlington,3396.0
13,California State Polytechnic University Pomona,3375.4
14,Georgia Institute of Technology,3280.0
15,University of Missouri,3246.31
16,University of Oklahoma,3149.14
17,University of Cincinnati,3105.97
18,Virginia Polytechnic Institute and State University,3105.32
19,University of Toledo,3094.15
20,Cornell University,3089.0
21,University of Pittsburgh,3031.19
22,Kettering University,2973.0
23,Rensselaer Polytechnic Institute,2945.0
24,Purdue University - West Lafayette,2904.58
25,Rutgers The State University of New Jersey,2791.0
26,Lawrence Technological University,2739.79
27,University of Florida,2653.77
28,Pennsylvania State University,2597.0
29,Iowa State University,2382.9
30,North Carolina State University,2333.0
31,Oakland University,2296.0
32,Texas A&M University,2282.0
33,Brown University,2224.32
34,California State University Northridge,2223.0
35,University of Minnesota Twin Cities,2172.03
36,Clemson University,2145.0
37,California State Polytechnic University - San Luis Obispo,2112.7
38,Michigan Technological University,2072.48
39,University of Maryland,2064.0
40,South Dakota School of Mines and Technology,2008.63
41,San José State University,1999.0
42,The University of Michigan-Dearborn,1990.55
43,Lehigh University,1899.0
44,Kansas State University,1860.0
45,Saginaw Valley State University,1780.0
46,University of South Florida,1751.0
47,University of Texas at Austin,1730.66
48,University of New Mexico,1678.0
49,Drexel University,1666.88
50,University of California Berkeley,1655.0
51,Western Washington University,1653.15
52,Duke University,1640.25
53,Dartmouth College,1540.46
54,University of Hartford,1533.32
55,Minnesota State University Mankato,1530.0
56,Clarkson University,1529.78
57,University of Connecticut,1517.88
58,University of Nebraska–Lincoln,1474.0
59,University of Southern California,1474.0
60,Kennesaw State University,1469.0
61,University of North Carolina at Charlotte,1460.0
62,University of Central Florida,1452.0
63,Oregon State University,1448.79
64,Colorado State University,1388.24
65,Bradley University,1370.0
66,Louisiana State University,1363.0
67,United States Naval Academy,1350.29
68,Oklahoma State University - Stillwater,1341.0
69,University of Colorado at Boulder,1314.15
70,California State University Sacramento,1308.29
71,University of Alabama,1290.0
72,Wayne State University,1273.0
73,Northern Illinois University,1250.0
74,Colorado School of Mines,1219.15
75,Temple University,1219.0
76,South Dakota State University,1195.0
77,Washington University in St. Louis,1163.21
78,University of Utah,1147.47
79,Worcester Polytechnic Institute,1119.05
80,West Virginia University,1118.52
81,University of Delaware,1117.0
82,University of Arizona,1103.0
83,Villanova University,1100.0
84,University of New Hampshire,1095.0
85,University of California San Diego,1066.0
86,United States Air Force Academy,1040.0
87,Rose-Hulman Institute of Technology,1015.0
88,Mississippi State University,1011.46
89,Cooper Union,985.0
90,Columbia University,971.0
91,York College of Pennsylvania,970.0
92,State University of New York at Buffalo,966.09
93,Western Michigan University,965.0
94,Florida Atlantic University,940.0
95,Northwestern University,930.0
96,California State University Fullerton,927.0
97,University of Illinois at Chicago,908.0
98,Tennessee Technological University,900.0
99,University of Wisconsin-Platteville,840.0
100,Old Dominion University,805.0
101,University of North Dakota,805.0
102,University of California Irvine,795.0
103,University of Evansville,790.0
104,Georgia Southern University,785.0
