date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,Alpe Adria,0.85,14,1.,1.,100.0,10.,42.8,1.,150.0,3.,65.4,1.,75.0,1.,100.0,1.,325.0,2.,77.1,0,935,27.
2022.08,Germany,0.90,26,7.,14.,71.0,2.,74.0,3.,130.0,3.,38.16,3.,47.48,1.,100.0,-,0,-,0,0,461,79.
2022.08,East,0.91,19,5.,4.,87.24,4.,71.43,2.,146.0,7.,53.89,2.,74.37,1.,100.0,-,0,-,0,0,533,51.
2022.07,Austria,0.95,24,7.,5.,74.0,2.,73.0,2.,145.1,12.,42.9,9.,46.0,5.,80.6,-,0,-,0,0,462,19.
2022.07,Italy,0.86,24,1.,1.,100.0,2.,74.0,1.,150.0,3.,83.0,1.,75.0,1.,125.0,1.,275.0,3.,73.1,0,955,1.
2021.08,Germany,0.93,21,1.,5.,84.55,3.,70.0,1.,150.0,9.,50.71,5.,57.76,1.,100.0,1.,325.0,9.,76.25,0,914,1.
2021.08,East,0.91,23,1.,7.,91.74,3.,73.0,1.,150.0,8.,52.27,1.,75.0,2.,97.4,1.,325.0,4.,97.24,0,962,2.
2021.07,Austria,0.93,27,1.,3.,92.0,6.,69.0,1.,149.0,6.,53.1,1.,75.0,1.,100.0,1.,325.0,3.,87.4,0,950,3.
2019.08,Spain,0.94,28,7.,7.,85.0,2.,71.0,1.,150.0,13.,49.4,1.,75.0,4.,87.3,-,0,-,0,0,518,32.
2019.08,Germany,0.97,60,1.,3.,95.0,17.,63.86,1.,150.0,33.,43.52,6.,70.97,6.,80.48,1.,325.0,8.,52.72,0,882,3.
2019.08,Austria,0.95,34,4.,3.,95.0,4.,69.9,1.,150.0,7.,58.0,3.,58.7,9.,73.3,6.,194.0,3.,61.8,0,761,24.
2018.08,Spain,0.96,37,8.,16.,66.0,21.,53.0,2.,138.0,13.,59.6,18.,31.5,15.,48.0,9.,204.4,7.,68.6,0,669,37.
2018.08,Germany,0.97,57,32.,4.,96.0,34.,48.81,9.,120.0,44.,16.28,-,0,32.,44.43,-,0,-,0,0,326,40.
2017.08,Spain,0.94,31,4.,8.,75.0,8.,61.0,3.,132.0,5.,66.4,2.,57.8,6.,75.7,4.,283.8,6.,41.6,0,793,2.
2017.08,Germany,0.97,64,1.,2.,98.0,35.,49.35,6.,115.0,7.,64.83,7.,60.1,2.,89.3,3.,314.39,7.,73.7,0,865,2.
2017.08,Austria,0.97,31,2.,5.,93.0,19.,43.6,9.,113.7,2.,69.6,2.,70.7,4.,78.7,2.,285.9,3.,74.9,-13,817,2.
2016.08,Spain,0.97,36,5.,7.,74.1,26.,47.3,8.,121.0,6.,70.2,3.,51.6,6.,71.0,5.,285.5,5.,78.0,0,799,9.
2016.08,Germany,0.99,73,5.,14.,75.74,44.,44.6,20.,95.0,11.,59.97,12.,41.49,8.,82.25,4.,288.9,7.,81.42,0,769,18.
2015.08,Spain,0.90,28,9.,2.,79.0,9.,63.29,4.,123.0,4.,72.28,4.,68.98,4.,61.58,-,0,-,0,0,468,43.
