date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.07,United Kingdom,0.85,60,34.,38.,52.5,23.,68.5,13.,100.0,-,0,-,0,-,0,-,0,-,0,-4,217,299.
2022.07,United Kingdom,0.85,51,26.,27.,48.0,22.,72.6,17.,85.0,-,0,-,0,-,0,-,0,-,0,8,213,252.
2019.07,United Kingdom,0.85,64,7.,46.,56.8,20.,53.9,13.,105.0,3.,66.8,18.,20.2,3.,110.7,9.,133.7,7.,57.5,0,605,97.
2018.07,United Kingdom,0.88,70,15.,41.,59.0,7.,61.7,35.,80.0,33.,7.4,32.,3.5,14.,59.8,16.,115.2,8.,64.8,-1,450,116.
2017.07,United Kingdom,0.85,62,4.,8.,67.7,23.,56.2,16.,95.0,6.,54.4,17.,20.6,12.,92.7,4.,214.2,9.,59.1,0,660,124.
2016.07,United Kingdom,0.98,106,45.,33.,57.9,4.,72.0,36.,100.0,30.,34.2,47.,2.5,52.,16.6,55.,6.0,-,0,0,289,251.
2015.07,United Kingdom,0.94,92,32.,1.,88.6,2.,74.0,51.,75.0,21.,30.1,21.,15.3,32.,35.7,32.,11.0,-,0,0,330,240.
2014.07,United Kingdom,0.98,90,39.,53.,45.4,1.,75.0,28.,100.0,40.,3.5,34.,7.7,43.,7.5,24.,22.0,-,0,-10,251,273.
2013.07,United Kingdom,0.97,83,40.,7.,69.4,21.,56.7,33.,106.0,47.,3.5,40.,12.2,45.,33.2,17.,22.0,-,0,0,303,273.
2012.07,United Kingdom,0.95,97,36.,12.,75.8,47.,43.6,32.,88.0,42.,17.1,39.,17.9,29.,7.5,33.,16.0,-,0,0,266,294.
2011.07,United Kingdom,0.95,77,65.,54.,57.0,73.,25.1,64.,36.5,-,0,-,0,-,0,-,0,-,0,0,119,278.
2010.07,United Kingdom,0.97,72,27.,40.,54.0,51.,39.1,39.,61.5,45.,5.2,27.,22.4,35.,7.5,22.,78.3,1.,100.0,-22,346,132.
2009.07,United Kingdom,0.96,78,24.,52.,54.0,49.,43.4,75.,7.0,44.,13.7,31.,24.1,43.,13.3,2.,343.9,-,0,-2,497,81.
