date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.07,United Kingdom,0.85,51,17.,13.,76.0,16.,81.9,8.,110.0,-,0,-,0,-,0,14.,2.0,-,0,5,275,178.
2021.07,United Kingdom,0.85,32,1.,5.,108.4,16.,65.5,1.,160.0,-,0,-,0,1.,100.0,1.,250.0,3.,70.0,0,754,53.
2019.07,United Kingdom,0.85,64,14.,8.,95.0,5.,65.0,13.,105.0,15.,39.3,9.,30.2,7.,99.4,37.,5.0,-,0,0,439,140.
2018.07,United Kingdom,0.88,70,5.,19.,74.0,13.,58.3,12.,110.0,17.,43.2,12.,18.9,15.,57.9,5.,213.6,4.,80.8,0,657,99.
2017.07,United Kingdom,0.85,62,20.,1.,84.9,12.,66.1,23.,85.0,-,0,22.,6.4,8.,112.7,22.,15.0,-,0,0,370,269.
2016.07,United Kingdom,0.98,106,59.,57.,43.3,26.,56.1,50.,80.0,-,0,-,0,47.,35.7,-,0,-,0,0,215,316.
2015.07,United Kingdom,0.94,92,46.,10.,69.7,51.,47.4,44.,85.0,-,0,-,0,-,0,32.,11.0,-,0,0,213,324.
2014.07,United Kingdom,0.98,90,40.,12.,69.4,30.,56.4,40.,90.0,40.,3.5,33.,9.2,39.,15.6,49.,4.0,-,0,0,248,324.
2013.07,United Kingdom,0.97,83,59.,40.,53.7,70.,29.6,50.,77.0,-,0,-,0,-,0,40.,6.0,-,0,0,166,349.
2012.07,United Kingdom,0.95,97,37.,5.,78.6,18.,58.1,36.,86.0,37.,19.3,33.,22.5,-,0,38.,12.0,-,0,-11,265,290.
2011.07,United Kingdom,0.95,77,38.,4.,81.0,14.,60.4,29.,95.0,-,0,-,0,-,0,51.,4.0,-,0,0,240,318.
2010.07,United Kingdom,0.97,72,62.,29.,59.0,53.,38.1,58.,19.0,-,0,-,0,35.,7.5,-,0,-,0,-10,114,399.
