date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,87.,96.,35.2,110.,18.8,25.,80.0,64.,45.2,73.,3.5,79.,6.5,69.,8.0,-,0,-20,177,385.
2022.05,Michigan,0.93,89,80.,80.,38.1,64.,41.1,75.,50.0,-,0,-,0,-,0,-,0,-,0,0,129,406.
2019.05,Michigan,0.97,108,80.,57.,62.6,93.,35.6,45.,70.0,59.,45.1,75.,13.8,76.,29.9,75.,5.0,-,0,0,262,298.
2018.05,Michigan,0.97,114,80.,111.,46.3,58.,51.2,48.,60.0,76.,37.4,31.,35.4,80.,6.5,39.,25.0,-,0,0,262,294.
2017.05,Michigan,0.98,109,76.,39.,67.0,96.,30.2,51.,70.0,81.,32.9,66.,16.2,71.,32.6,46.,25.0,-,0,0,274,290.
2015.05,Michigan,0.95,108,83.,56.,72.0,86.,35.9,57.,70.0,-,0,-,0,78.,7.5,64.,10.0,-,0,0,195,346.
2014.05,Michigan,0.97,107,94.,64.,64.5,72.,46.3,38.,80.0,50.,43.8,67.,2.5,71.,7.5,61.,11.0,-,0,-100,156,356.
2013.05,Michigan,0.97,104,66.,98.,48.6,50.,44.9,94.,40.0,20.,51.2,51.,13.6,65.,46.1,41.,24.0,-,0,0,268,276.
2012.05,Michigan,0.98,104,68.,42.,72.0,47.,46.9,75.,60.0,37.,47.1,68.,9.8,55.,7.5,-,0,-,0,0,243,294.
2011.05,Michigan,0.97,97,81.,89.,51.0,78.,34.9,67.,60.0,67.,3.5,48.,27.7,57.,7.5,79.,5.0,-,0,0,190,306.
2010.05,Michigan,0.96,101,62.,24.,79.8,43.,47.4,73.,60.0,24.,51.7,59.,10.1,56.,7.5,-,0,-,0,0,256,265.
2009.04,Virginia,0.92,21,18.,15.,65.8,13.,59.2,13.,50.0,17.,3.5,16.,2.5,-,0,-,0,-,0,0,181,312.
2008.04,Virginia,0.88,28,11.,9.,81.6,20.,45.4,16.,80.0,16.,35.9,8.,25.6,11.,7.5,-,0,-,0,0,276,267.
2007.05,Michigan,0.99,105,104.,104.,-11.46,-,0,68.,60.0,-,0,-,0,75.,18.06,-,0,-,0,0,67,308.
