date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Czech Republic,0.88,33,13.,13.,79.0,26.,48.0,27.,60.0,15.,50.65,15.,52.01,18.,45.31,13.,122.29,4.,81.18,0,538,248.
2019.07,Netherlands,0.87,28,18.,12.,69.37,-,0,7.,97.0,-,0,-,0,-,0,-,0,-,0,0,166,386.
2017.08,Germany,0.97,64,54.,57.,45.0,41.,46.6,44.,70.0,36.,40.98,47.,3.5,48.,4.5,-,0,-,0,22,189,307.
2016.08,Germany,0.99,73,49.,65.,28.58,55.,38.61,53.,55.0,12.,58.57,36.,23.96,30.,43.87,-,0,-,0,0,249,249.
2016.07,United Kingdom,0.98,106,37.,62.,41.9,86.,32.6,50.,80.0,16.,47.3,31.,20.8,27.,73.8,37.,16.0,17.,53.2,0,366,206.
2015.08,Germany,0.97,71,29.,60.,43.64,61.,34.74,50.,65.0,10.,59.57,-,0,25.,36.54,22.,77.95,11.,47.8,0,365,210.
2015.07,United Kingdom,0.94,92,34.,73.,24.1,31.,55.2,74.,45.0,28.,23.2,23.,14.7,21.,71.3,26.,21.0,12.,66.5,0,321,229.
2014.08,Germany,0.98,74,38.,52.,54.62,42.,44.86,40.,75.0,10.,56.71,55.,8.38,42.,10.5,25.,37.25,25.,41.04,0,328,221.
2014.07,United Kingdom,0.98,90,37.,37.,52.7,48.,47.9,40.,90.0,15.,32.2,20.,24.1,25.,54.9,48.,5.0,-,0,-50,257,236.
2013.07,United Kingdom,0.97,83,38.,58.,40.9,44.,47.9,49.,78.0,30.,41.1,29.,17.5,27.,77.5,35.,10.0,-,0,0,313,198.
2012.08,Hungary,0.91,39,26.,26.,60.87,34.,46.5,29.,75.0,13.,59.13,26.,21.63,18.,91.33,-,0,-,0,0,354,161.
2012.08,Germany,0.98,76,28.,19.,72.42,44.,46.27,54.,60.0,16.,56.34,52.,23.17,36.,33.62,24.,168.54,22.,69.22,0,530,143.
2012.07,United Kingdom,0.95,97,26.,35.,61.9,37.,48.0,40.,85.0,8.,54.4,30.,24.1,12.,77.4,36.,14.0,-,0,0,365,240.
2011.08,Germany,0.96,74,54.,57.,47.13,48.,45.87,40.,65.0,54.,23.75,54.,17.71,43.,4.5,-,0,-,0,0,204,272.
2011.07,United Kingdom,0.95,77,48.,50.,60.0,20.,55.3,37.,85.5,-,0,-,0,26.,7.5,54.,3.0,-,0,-2,209,251.
2010.08,Germany,0.97,75,50.,21.,76.87,58.,45.72,57.,50.0,54.,27.05,24.,40.3,51.,35.66,28.,25.0,-,0,0,301,211.
2010.07,United Kingdom,0.97,72,34.,37.,56.0,58.,33.9,34.,75.0,33.,38.0,-,0,15.,69.2,-,0,-,0,-15,257,202.
2009.08,Germany,0.98,77,33.,17.,80.98,49.,50.23,60.,40.0,51.,32.78,50.,22.81,55.,16.9,23.,141.38,14.,64.16,0,449,180.
2009.07,United Kingdom,0.96,78,55.,43.,59.0,47.,45.4,38.,80.0,39.,34.5,42.,2.5,45.,7.5,-,0,-,0,-4,225,268.
2008.08,Germany,0.94,77,69.,56.,62.28,57.,44.84,63.,50.0,-,0,-,0,54.,7.5,-,0,-,0,0,165,261.
2008.07,United Kingdom,0.95,72,62.,47.,55.0,54.,34.79,65.,24.5,-,0,-,0,-,0,-,0,-,0,0,114,209.
2007.08,Germany,0.95,53,26.,47.,42.04,32.,47.02,37.,40.0,32.,33.36,15.,35.1,32.,60.48,19.,123.19,3.,28.67,0,410,131.
2007.07,United Kingdom,0.97,69,36.,55.,48.17,30.,53.39,42.,58.0,-,0,-,0,-,0,23.,57.86,3.,45.33,0,263,139.
2006.07,United Kingdom,0.93,58,12.,29.,66.0,28.,53.2,14.,103.0,17.,49.2,11.,37.29,16.,93.34,14.,231.11,13.,15.91,0,649,73.
2005.07,United Kingdom,0.93,57,50.,51.,41.49,49.,30.65,53.,-1.0,38.,19.1,37.,15.3,38.,7.5,-,0,-,0,0,113,168.
2004.07,United Kingdom,0.90,53,12.,50.,34.0,27.,47.94,-,0,38.,3.5,9.,37.68,21.,61.63,5.,263.99,1.,50.0,0,499,49.
