date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,27.,52.,66.7,11.,60.0,60.,60.0,62.,42.1,55.,35.9,62.,37.1,25.,127.5,3.,94.4,0,524,83.
2014.05,Michigan,0.97,107,77.,13.,78.5,44.,57.9,74.,60.0,78.,9.7,45.,17.5,71.,7.5,51.,15.0,-,0,0,246,323.
2012.05,Michigan,0.98,104,88.,87.,57.2,88.,31.7,93.,55.0,73.,7.9,74.,2.5,55.,7.5,45.,20.0,-,0,0,182,351.
2009.05,Michigan,0.97,90,26.,16.,78.9,23.,57.7,50.,60.0,64.,3.5,48.,14.3,55.,39.9,21.,167.7,-,0,0,422,144.
2009.04,Virginia,0.92,21,17.,3.,87.3,1.,75.0,9.,75.0,17.,3.5,16.,2.5,15.,7.5,-,0,-,0,0,251,190.
2008.05,Michigan,1.00,104,69.,68.,74.2,9.,64.0,61.,60.0,65.,30.9,64.,7.9,68.,35.4,-,0,-,0,0,272,146.
2007.05,Michigan,0.99,105,24.,90.,66.88,1.,75.0,68.,60.0,49.,44.32,68.,12.36,69.,41.81,22.,203.09,-,0,0,503,101.
2006.05,Michigan,0.99,118,56.,107.,66.13,5.,66.69,106.,30.0,72.,12.44,40.,2.5,69.,21.29,39.,119.82,-,0,0,319,138.
2005.07,United Kingdom,0.93,57,34.,38.,58.45,47.,33.87,31.,79.0,29.,42.7,41.,2.81,28.,51.76,-,0,-,0,0,269,186.
2003.05,Michigan,1.00,111,108.,104.,47.5,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,48,184.
2001.05,Michigan,1.00,108,88.,82.,65.82,95.,20.9,63.,60.0,66.,24.47,55.,1.75,-,0,-,0,-,0,0,173,105.
2000.05,Michigan,0.99,94,84.,90.,28.84,-,0,62.,60.0,53.,28.15,-,0,-,0,-,0,-,0,0,117,104.
