date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,64.,10.,81.4,63.,41.2,27.,80.0,-,0,-,0,-,0,-,0,-,0,0,203,353.
2019.05,Michigan,0.97,108,76.,53.,63.4,13.,66.6,79.,55.0,72.,37.0,63.,21.8,49.,56.6,82.,4.0,-,0,-30,274,303.
2018.05,Michigan,0.97,114,84.,90.,57.8,70.,44.8,84.,50.0,63.,47.0,-,0,59.,25.9,70.,6.0,-,0,0,231,295.
2016.06,Lincoln,0.92,69,41.,36.,66.6,41.,47.9,32.,60.0,23.,45.1,30.,16.9,46.,27.9,45.,3.0,-,0,0,267,230.
2016.05,Michigan,0.98,114,49.,53.,64.5,71.,44.8,39.,80.0,7.,65.1,73.,7.6,91.,7.5,44.,136.0,18.,74.9,0,480,195.
2015.06,Canada,0.87,18,17.,14.,40.78,8.,63.0,17.,65.0,-,0,-,0,-,0,12.,14.0,-,0,0,183,277.
2015.05,Michigan,0.95,108,53.,19.,81.3,90.,33.6,31.,85.0,31.,46.5,46.,10.4,35.,79.5,54.,11.0,-,0,0,347,200.
2014.06,Lincoln,0.94,66,35.,8.,80.4,63.,38.1,41.,70.0,43.,26.4,-,0,41.,76.8,26.,79.0,27.,54.9,0,425,216.
2013.05,Michigan,0.97,104,77.,2.,84.1,79.,38.6,90.,50.0,-,0,-,0,76.,27.3,50.,17.0,-,0,0,217,330.
2012.05,Michigan,0.98,104,72.,10.,81.8,74.,36.3,75.,60.0,69.,16.0,69.,8.6,55.,7.5,45.,20.0,-,0,0,230,341.
2011.06,California,0.95,60,51.,13.,69.1,52.,27.5,48.,46.0,-,0,-,0,-,0,-,0,-,0,0,142,348.
2010.05,Michigan,0.96,101,81.,47.,75.0,69.,39.7,73.,60.0,-,0,-,0,56.,7.5,-,0,-,0,0,182,281.
2009.05,Michigan,0.97,90,64.,21.,77.6,83.,28.3,50.,60.0,60.,16.3,50.,12.1,58.,32.4,-,0,-,0,0,227,226.
2008.05,Michigan,1.00,104,67.,83.,70.2,72.,40.2,61.,60.0,44.,44.2,71.,2.7,46.,73.3,-,0,-,0,0,290,203.
2006.05,Michigan,0.99,118,108.,110.,64.76,106.,27.06,73.,50.0,-,0,-,0,-,0,-,0,-,0,0,142,245.
2004.05,Michigan,1.00,129,118.,97.,62.9,88.,39.2,115.,40.0,-,0,-,0,-,0,-,0,-,0,0,142,188.
