date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,105.,-,0,61.,40.0,103.,10.0,-,0,-,0,-,0,-,0,-,0,0,50,477.
2022.05,Michigan,0.93,89,82.,75.,43.1,72.,35.9,83.,40.0,-,0,-,0,-,0,-,0,-,0,0,119,506.
2018.06,Lincoln,0.93,66,65.,34.,66.4,46.,47.3,65.,10.0,-,0,-,0,-,0,-,0,-,0,-10,114,506.
2015.05,Michigan,0.95,108,104.,28.,77.6,105.,6.7,57.,70.0,-,0,-,0,-,0,-,0,-,0,-50,104,431.
2013.05,Michigan,0.97,104,88.,54.,67.5,47.,45.9,63.,60.0,-,0,-,0,-,0,-,0,-,0,0,173,297.
2011.05,Michigan,0.97,97,38.,11.,87.8,58.,41.9,37.,80.0,-,0,61.,11.8,57.,7.5,24.,121.1,12.,47.0,0,397,150.
2010.05,Michigan,0.96,101,41.,11.,87.3,41.,48.3,15.,100.0,27.,50.1,31.,27.3,27.,70.9,-,0,-,0,0,384,153.
2009.05,Michigan,0.97,90,32.,4.,87.7,11.,63.2,12.,100.0,34.,48.1,25.,26.2,31.,70.4,-,0,-,0,0,396,135.
2009.04,Virginia,0.92,21,11.,2.,91.4,12.,63.8,3.,100.0,12.,38.0,15.,5.8,11.,81.1,-,0,-,0,0,380,159.
2008.06,California,0.93,59,33.,1.,86.0,16.,59.7,6.,110.0,-,0,-,0,36.,23.0,-,0,-,0,0,279,170.
2008.04,Virginia,0.88,28,15.,2.,91.8,11.,62.1,5.,100.0,-,0,-,0,-,0,-,0,-,0,0,254,140.
2007.05,Michigan,0.99,105,19.,4.,89.95,64.,44.99,38.,80.0,23.,58.0,31.,34.0,14.,116.54,21.,204.63,-,0,0,628,70.
2006.05,Michigan,0.99,118,64.,10.,87.62,88.,36.18,73.,50.0,45.,34.3,40.,2.5,32.,78.31,-,0,-,0,0,289,150.
2005.05,Michigan,0.99,114,72.,17.,86.64,54.,52.45,43.,80.0,82.,20.09,58.,21.63,74.,16.63,-,0,-,0,0,277,137.
2004.05,Michigan,1.00,129,94.,28.,77.76,79.,42.2,79.,60.0,82.,30.02,82.,2.5,-,0,-,0,-,0,0,212,137.
2003.05,Michigan,1.00,111,70.,77.,64.19,86.,33.21,71.,60.0,70.,10.3,56.,2.5,43.,66.64,-,0,-,0,0,237,110.
2002.05,Michigan,0.99,121,75.,108.,54.92,73.,39.8,18.,100.0,-,0,-,0,59.,17.79,-,0,-,0,0,213,97.
2001.05,Michigan,1.00,108,62.,95.,57.68,83.,37.5,88.,40.0,58.,32.58,-,0,28.,79.54,-,0,-,0,0,247,71.
