date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2008.05,Michigan,1.00,104,81.,48.,78.9,40.,51.8,58.,75.0,-,0,-,0,-,0,-,0,-,0,0,206,232.
2007.05,Michigan,0.99,105,77.,98.,61.38,52.,48.98,68.,60.0,69.,18.36,55.,21.84,68.,42.27,-,0,-,0,0,253,204.
2005.05,Michigan,0.99,114,99.,79.,72.2,69.,46.0,99.,50.0,90.,3.5,83.,2.5,79.,7.5,-,0,-,0,0,182,178.
2004.05,Michigan,1.00,129,89.,10.,82.32,81.,41.8,79.,60.0,85.,27.89,71.,11.56,83.,7.5,-,0,-,0,0,231,136.
2003.05,Michigan,1.00,111,76.,19.,81.98,58.,43.73,43.,80.0,73.,4.05,56.,2.5,74.,7.5,-,0,-,0,0,220,121.
2002.05,Michigan,0.99,121,85.,86.,64.63,57.,45.5,46.,80.0,-,0,71.,0.73,-,0,-,0,-,0,0,191,116.
1999.05,Michigan,1.00,89,62.,77.,4.1,72.,31.99,46.,75.0,36.,41.02,56.,9.94,53.,30.31,-,0,-,0,0,192,83.
1997.05,Michigan,0.98,66,56.,51.,-15.42,48.,46.08,56.,45.0,-,0,33.,7.75,-,0,37.,0.88,-,0,0,84,73.
1995.05,Michigan,0.99,69,38.,4.,64.62,7.,66.82,45.,73.0,-,0,-,0,31.,67.98,-,0,-,0,0,272,38.
1994.05,Michigan,0.96,58,18.,4.,59.99,29.,56.09,5.,128.75,8.,63.01,41.,11.03,33.,76.57,22.,50.0,35.,1.92,0,447,18.
