date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.07,United Kingdom,0.85,51,49.,43.,16.0,46.,32.1,47.,26.0,-,0,-,0,-,0,-,0,-,0,-20,54,385.
2019.07,United Kingdom,0.85,64,17.,23.,76.5,41.,30.5,50.,51.0,16.,37.2,16.,21.0,5.,102.3,22.,13.0,10.,47.2,0,379,243.
2019.07,Netherlands,0.87,28,10.,14.,58.81,24.,31.3,21.,58.0,11.,51.63,12.,26.51,12.,4.5,8.,82.13,7.,93.24,0,406,257.
2018.07,United Kingdom,0.88,70,27.,14.,80.0,51.,23.4,16.,105.0,12.,49.5,17.,12.3,18.,55.7,29.,11.0,-,0,-4,333,288.
2017.07,United Kingdom,0.85,62,47.,44.,28.7,57.,33.8,55.,31.0,20.,26.7,24.,2.5,27.,7.5,32.,10.0,-,0,0,140,347.
2016.07,United Kingdom,0.98,106,40.,16.,66.7,63.,41.5,89.,40.0,29.,37.4,45.,5.2,53.,16.5,23.,64.7,13.,64.7,0,336,236.
2015.07,United Kingdom,0.94,92,35.,40.,49.7,61.,44.0,69.,55.0,26.,25.1,22.,15.1,40.,8.4,22.,70.5,27.,13.6,0,281,288.
2014.07,United Kingdom,0.98,90,34.,60.,40.1,44.,49.0,59.,70.0,34.,14.7,39.,2.5,43.,7.5,18.,81.8,22.,19.6,0,285,350.
2013.07,United Kingdom,0.97,83,75.,81.,-0.9,76.,25.0,73.,43.0,37.,33.5,46.,2.5,46.,30.2,28.,14.0,-,0,-50,97,463.
2012.07,United Kingdom,0.95,97,91.,-,0,-,0,64.,60.0,-,0,-,0,-,0,-,0,-,0,-10,50,480.
2009.07,United Kingdom,0.96,78,47.,11.,73.0,74.,17.8,63.,42.0,-,0,-,0,45.,7.5,29.,165.6,-,0,-5,301,286.
2008.07,United Kingdom,0.95,72,67.,38.,59.0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,59,380.
2007.07,United Kingdom,0.97,69,67.,66.,26.91,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,27,334.
