date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2016.05,Michigan,0.98,114,107.,109.,48.5,112.,10.7,39.,80.0,-,0,-,0,-,0,-,0,-,0,0,139,399.
2015.05,Michigan,0.95,108,92.,93.,62.6,101.,21.2,57.,70.0,-,0,-,0,75.,13.1,71.,7.0,-,0,0,174,394.
2012.06,Lincoln,0.94,65,57.,54.,54.9,62.,27.5,52.,30.0,-,0,-,0,-,0,-,0,-,0,0,112,418.
2006.06,California,0.97,49,47.,43.,61.64,41.,28.75,27.,50.0,-,0,-,0,-,0,-,0,-,0,0,140,252.
2004.05,Michigan,1.00,129,117.,85.,65.58,119.,23.5,79.,60.0,-,0,-,0,-,0,-,0,-,0,0,149,163.
2003.05,Michigan,1.00,111,77.,72.,66.35,97.,26.31,43.,80.0,52.,31.11,56.,2.5,74.,7.5,-,0,-,0,0,214,113.
2002.05,Michigan,0.99,121,55.,59.,71.01,86.,36.0,46.,80.0,24.,52.19,61.,9.94,49.,29.84,-,0,-,0,0,279,86.
2001.05,Michigan,1.00,108,83.,103.,53.03,86.,36.8,15.,100.0,-,0,-,0,-,0,-,0,-,0,0,190,74.
2000.05,Michigan,0.99,94,67.,43.,64.94,72.,33.05,29.,90.0,-,0,-,0,-,0,-,0,-,0,0,188,58.
1999.05,Michigan,1.00,89,23.,73.,15.92,62.,38.44,20.,110.0,48.,25.04,45.,19.06,33.,68.3,19.,198.28,-,0,0,475,45.
1998.05,Michigan,1.00,81,60.,47.,34.82,42.,50.16,24.,120.0,47.,15.57,40.,22.64,65.,2.15,-,0,-,0,0,245,74.
1997.05,Michigan,0.98,66,57.,65.,-97.28,55.,40.23,7.,125.0,-,0,-,0,-,0,33.,11.88,-,0,0,80,85.
1996.05,Michigan,0.99,68,55.,47.,-3.13,56.,37.02,37.,76.47,36.,9.32,-,0,-,0,-,0,-,0,0,120,79.
1995.05,Michigan,0.99,69,60.,62.,-48.75,36.,41.12,42.,76.0,36.,26.31,20.,25.62,44.,4.54,-,0,-,0,0,125,68.
