date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.07,United Kingdom,0.85,64,55.,51.,42.9,27.,47.8,59.,25.0,-,0,-,0,-,0,25.,11.0,-,0,0,127,486.
2018.07,United Kingdom,0.88,70,51.,35.,63.0,63.,14.3,59.,45.0,35.,3.5,27.,6.3,37.,4.5,48.,3.0,-,0,0,140,471.
2017.07,United Kingdom,0.85,62,46.,51.,9.9,32.,50.1,50.,47.0,29.,11.5,24.,2.5,25.,11.6,22.,15.0,-,0,0,148,466.
2016.07,United Kingdom,0.98,106,94.,57.,43.3,94.,30.9,103.,25.0,-,0,-,0,-,0,69.,1.0,-,0,0,100,475.
2015.07,United Kingdom,0.94,92,81.,71.,26.8,41.,50.5,87.,15.0,-,0,-,0,-,0,-,0,-,0,0,92,472.
2013.07,United Kingdom,0.97,83,81.,77.,3.6,75.,26.1,81.,16.0,-,0,-,0,-,0,-,0,-,0,0,46,483.
2012.07,United Kingdom,0.95,97,95.,95.,-40.0,89.,24.6,83.,38.0,-,0,-,0,-,0,-,0,-,0,0,23,462.
2011.07,United Kingdom,0.95,77,62.,72.,33.0,71.,29.7,54.,59.5,36.,9.9,25.,2.5,26.,7.5,44.,10.0,-,0,0,152,381.
2010.07,United Kingdom,0.97,72,56.,21.,64.0,64.,25.1,-,0,31.,39.3,43.,2.5,35.,7.5,-,0,-,0,0,138,396.
2009.07,United Kingdom,0.96,78,73.,77.,22.0,66.,32.3,68.,34.0,-,0,-,0,-,0,-,0,-,0,-7,81,407.
2007.07,United Kingdom,0.97,69,60.,59.,42.0,59.,25.42,59.,1.0,-,0,40.,2.5,37.,7.5,-,0,-,0,0,78,304.
2006.07,United Kingdom,0.93,58,50.,55.,38.0,42.,46.4,50.,21.0,-,0,-,0,37.,7.5,-,0,2.,48.55,0,162,272.
2005.07,United Kingdom,0.93,57,49.,55.,26.0,25.,54.84,44.,47.0,-,0,-,0,-,0,-,0,-,0,0,128,248.
2004.07,United Kingdom,0.90,53,53.,49.,38.0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,38,233.
