date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.06,Michigan,0.90,43,24.,29.,44.0,21.,60.0,20.,60.0,17.,59.4,21.,31.0,25.,59.5,21.,32.0,-,0,0,346,203.
2016.06,Lincoln,0.92,69,39.,4.,82.4,47.,44.8,55.,40.0,12.,58.1,35.,12.2,43.,38.0,24.,11.0,-,0,0,286,271.
2014.05,Michigan,0.97,107,70.,8.,80.0,77.,43.0,97.,40.0,69.,23.7,37.,21.5,54.,39.0,56.,13.0,-,0,0,260,263.
2013.06,Lincoln,0.93,60,34.,1.,89.9,55.,35.9,39.,70.0,32.,38.0,23.,27.3,39.,75.7,26.,71.0,28.,29.5,-50,387,249.
2012.05,Michigan,0.98,104,101.,70.,63.1,83.,33.4,101.,40.0,-,0,-,0,-,0,79.,3.0,-,0,0,140,350.
2011.05,Michigan,0.97,97,60.,93.,45.8,94.,17.2,91.,40.0,67.,3.5,36.,30.5,53.,25.9,30.,74.9,16.,41.4,-10,269,239.
2002.05,Michigan,0.99,121,96.,58.,71.06,-,0,46.,80.0,79.,0.23,60.,10.93,-,0,-,0,-,0,0,162,140.
2000.05,Michigan,0.99,94,78.,49.,62.79,-,0,79.,45.0,44.,38.13,-,0,-,0,-,0,-,0,0,146,88.
1999.05,Michigan,1.00,89,68.,72.,18.91,47.,43.9,46.,75.0,-,0,32.,25.44,-,0,-,0,-,0,0,163,69.
1998.05,Michigan,1.00,81,42.,55.,25.51,59.,44.41,73.,65.0,29.,45.79,56.,5.46,54.,45.14,30.,155.56,-,0,0,387,49.
1997.05,Michigan,0.98,66,43.,34.,18.09,60.,34.84,59.,40.0,36.,4.76,42.,1.79,-,0,25.,111.02,-,0,0,210,59.
