date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2017.07,United Kingdom,0.85,62,26.,60.,-26.8,26.,54.8,49.,55.0,22.,25.7,19.,18.5,23.,23.8,16.,41.0,16.,37.0,0,229,339.
2016.08,Spain,0.97,36,24.,24.,43.1,14.,60.6,18.,95.0,24.,37.8,24.,3.5,20.,4.5,-,0,-,0,0,244,311.
2016.08,Germany,0.99,73,61.,41.,62.03,37.,47.7,33.,85.0,-,0,-,0,-,0,-,0,-,0,0,195,322.
2015.08,Spain,0.90,28,16.,12.,53.0,15.,55.62,19.,76.0,14.,44.55,14.,33.65,15.,4.5,-,0,-,0,0,267,309.
2015.08,Germany,0.97,71,59.,37.,62.37,22.,59.04,50.,65.0,-,0,-,0,-,0,-,0,-,0,0,186,325.
2014.08,Germany,0.98,74,50.,31.,67.19,15.,59.81,46.,70.0,49.,25.32,-,0,45.,4.5,-,0,-,0,0,227,315.
2013.08,Germany,0.97,74,52.,10.,80.8,30.,53.5,55.,70.0,49.,44.3,53.,11.0,52.,4.5,-,0,-,0,0,264,315.
2012.08,Germany,0.98,76,67.,20.,72.35,53.,43.19,61.,55.0,60.,3.5,-,0,57.,4.5,-,0,-,0,0,179,357.
2011.08,Germany,0.96,74,56.,37.,66.94,23.,60.44,51.,55.0,-,0,-,0,-,0,-,0,-,0,0,182,292.
2010.08,Germany,0.97,75,54.,41.,66.86,30.,58.05,41.,65.0,48.,36.49,56.,7.32,61.,6.72,28.,25.0,-,0,0,265,257.
2010.07,United Kingdom,0.97,72,45.,5.,70.0,12.,64.2,-,0,27.,42.9,41.,4.3,35.,7.5,-,0,-,0,0,189,271.
2009.07,United Kingdom,0.96,78,46.,8.,76.6,7.,66.9,74.,21.0,41.,31.5,37.,17.3,45.,7.5,36.,107.4,-,0,-20,308,216.
2008.07,United Kingdom,0.95,72,41.,27.,65.0,25.,49.82,27.,95.0,-,0,-,0,-,0,-,0,-,0,0,210,233.
2007.07,United Kingdom,0.97,69,38.,18.,76.11,4.,68.64,25.,84.0,39.,13.47,39.,6.64,37.,7.5,-,0,-,0,0,256,200.
2006.07,United Kingdom,0.93,58,33.,36.,63.0,10.,68.2,12.,108.0,39.,15.61,30.,13.39,37.,7.5,-,0,-,0,0,276,196.
2005.07,United Kingdom,0.93,57,46.,25.,70.55,19.,58.06,48.,25.0,38.,19.1,43.,2.5,-,0,-,0,-,0,0,175,196.
2004.07,United Kingdom,0.90,53,38.,11.,76.0,28.,47.16,34.,70.0,26.,31.25,-,0,-,0,-,0,-,0,0,224,162.
