date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2013.05,Michigan,0.97,104,81.,19.,73.4,15.,61.0,60.,70.0,-,0,-,0,-,0,58.,12.0,-,0,-10,206,274.
2012.05,Michigan,0.98,104,41.,86.,57.5,86.,33.0,75.,60.0,38.,46.2,56.,16.5,55.,7.5,25.,135.8,38.,41.6,0,398,206.
2011.05,Michigan,0.97,97,86.,94.,42.4,61.,40.5,67.,60.0,-,0,-,0,57.,7.5,50.,16.0,-,0,0,166,369.
2009.05,Michigan,0.97,90,85.,74.,57.7,66.,36.7,84.,5.0,-,0,-,0,-,0,-,0,-,0,0,99,264.
2008.05,Michigan,1.00,104,53.,48.,78.9,100.,24.3,61.,60.0,-,0,-,0,75.,7.5,26.,170.9,-,0,0,342,151.
2007.06,California,0.95,59,31.,18.,74.0,47.,40.67,12.,100.0,21.,54.69,32.,16.18,25.,68.06,-,0,-,0,0,354,134.
2006.05,Michigan,0.99,118,60.,60.,77.88,85.,37.72,16.,90.0,60.,26.72,40.,2.5,46.,59.88,-,0,-,0,0,295,114.
2005.05,Michigan,0.99,114,35.,70.,74.67,29.,58.61,43.,80.0,22.,53.66,53.,23.27,67.,29.01,37.,181.58,-,0,0,501,89.
2004.05,Michigan,1.00,129,100.,103.,61.02,92.,37.7,79.,60.0,-,0,82.,2.5,63.,38.55,-,0,-,0,0,200,152.
2003.05,Michigan,1.00,111,78.,65.,69.19,56.,44.73,71.,60.0,71.,9.25,56.,2.5,69.,26.24,-,0,-,0,0,212,132.
2002.05,Michigan,0.99,121,101.,68.,69.63,58.,45.3,101.,40.0,-,0,-,0,-,0,-,0,-,0,0,155,144.
