date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,92.,62.,56.6,13.,60.0,105.,30.0,-,0,-,0,-,0,49.,16.0,-,0,0,163,380.
2022.05,Michigan,0.93,89,72.,49.,62.1,18.,61.6,75.,50.0,-,0,-,0,-,0,-,0,-,0,0,174,393.
2019.05,Michigan,0.97,108,81.,27.,66.5,97.,33.7,45.,70.0,61.,44.4,86.,3.5,82.,22.1,59.,11.0,-,0,0,251,366.
2018.05,Michigan,0.97,114,106.,83.,59.2,98.,35.1,84.,50.0,-,0,81.,12.3,-,0,-,0,-,0,0,157,409.
2017.05,Michigan,0.98,109,106.,86.,60.4,71.,43.1,51.,70.0,-,0,-,0,-,0,82.,9.0,-,0,-50,132,344.
2016.05,Michigan,0.98,114,85.,97.,56.9,113.,7.3,74.,60.0,-,0,80.,5.6,90.,7.6,56.,84.0,55.,47.9,0,270,271.
2015.05,Michigan,0.95,108,57.,88.,64.8,40.,54.9,57.,70.0,32.,46.3,50.,8.7,64.,45.5,36.,22.0,-,0,0,312,294.
2014.05,Michigan,0.97,107,92.,68.,63.1,80.,42.6,74.,60.0,-,0,-,0,-,0,-,0,-,0,0,166,354.
2013.05,Michigan,0.97,104,86.,65.,64.2,102.,15.5,94.,40.0,65.,12.6,60.,7.9,69.,41.0,78.,5.0,-,0,0,186,295.
2012.05,Michigan,0.98,104,45.,76.,61.9,65.,39.6,75.,60.0,52.,40.1,35.,24.8,55.,7.5,37.,99.7,37.,42.3,0,376,210.
2011.05,Michigan,0.97,97,90.,73.,61.5,62.,40.2,67.,60.0,-,0,-,0,-,0,-,0,-,0,0,162,251.
2010.05,Michigan,0.96,101,39.,53.,74.2,59.,42.3,41.,80.0,58.,28.7,56.,14.3,54.,9.9,34.,97.0,16.,61.7,0,408,142.
2009.05,Michigan,0.97,90,43.,44.,69.8,50.,44.2,65.,40.0,49.,33.9,65.,2.5,53.,42.8,27.,111.1,-,0,0,344,152.
