date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,27.,27.,80.46,49.,46.48,52.,55.0,32.,12.67,-,0,26.,15.66,9.,66.59,-,0,0,277,76.
2023.08,Czech Republic,0.89,35,4.,24.,59.0,21.,54.0,11.,103.0,8.,49.46,14.,20.42,8.,44.01,4.,111.39,7.,90.2,0,531,61.
2023.08,East,0.91,31,28.,29.,23.41,30.,27.88,28.,56.0,-,0,-,0,-,0,10.,63.28,-,0,-30,141,110.
2022.08,Alpe Adria,0.85,25,12.,17.,61.6,17.,39.7,9.,111.8,10.,48.1,9.,48.5,7.,59.9,-,0,-,0,0,370,52.
2022.08,Germany,0.93,63,29.,43.,67.0,41.,54.17,18.,85.0,22.,26.04,31.,3.5,18.,33.44,-,0,-,0,0,269,55.
2022.08,East,0.92,33,8.,16.,75.51,17.,50.6,16.,106.0,12.,35.63,15.,27.92,7.,32.09,-,0,-,0,0,328,46.
2022.07,Czech Republic,0.85,19,4.,1.,90.0,2.,74.0,12.,100.0,6.,48.37,5.,35.29,3.,68.67,-,0,-,0,0,416,44.
2021.08,Germany,0.94,38,10.,17.,82.65,32.,44.84,31.,65.0,21.,28.31,14.,27.47,19.,31.07,8.,178.09,15.,83.38,0,541,42.
2021.08,Spain,0.85,16,5.,9.,78.4,8.,59.4,16.,16.0,5.,36.4,-,0,7.,58.3,4.,160.0,4.,82.4,0,491,56.
2021.08,Czech Republic,0.85,14,4.,1.,90.0,9.,57.0,8.,109.0,2.,53.88,6.,3.5,-,0,-,0,-,0,0,313,81.
2019.08,Czech Republic,0.85,15,11.,5.,84.0,2.,73.0,11.,82.0,-,0,-,0,-,0,-,0,-,0,0,239,85.
2019.08,Germany,0.97,38,24.,2.,99.0,38.,28.17,25.,65.0,-,0,-,0,-,0,-,0,-,0,0,192,92.
